"Dataset","Window","WindowStart","WindowEnd","Model","Raw_Time","Sym_Time","Raw_NLL","Sym_NLL","SpeedUp","Param1_Name","Param1_Raw","Param1_Sym","Param2_Name","Param2_Raw","Param2_Sym","Param_AbsDiff","Raw_Conv","Sym_Conv"
"MIMIC-III",2773,1386001,1396000,"gamma",0.0720000000146683,0.00200000000768341,36352.435337258,15100.276988339,35.9999998690328,"shape",298.819892256094,295.444499451053,"rate",1.88203880060035,1.85852584091481,1.699452882363,TRUE,TRUE
"MIMIC-III",2774,1386501,1396500,"normal",0.00799999997252598,0,36329.1891431862,15082.920043964,NA,"mu",158.519104891689,158.70833342645,"sigma",9.15207794142182,9.22667018202885,0.131910387683852,TRUE,TRUE
"MIMIC-III",2774,1386501,1396500,"gamma",0.0869999999995343,0.00199999997857958,36364.2728986616,15116.7144692612,43.5000004656613,"shape",297.183328009968,293.422835211762,"rate",1.87474735626853,1.84882349110022,1.89320833168723,TRUE,TRUE
"MIMIC-III",2775,1387001,1397000,"normal",0.00699999998323619,0.00099999998928979,36267.8616150608,15027.0592480996,7.00000005820766,"mu",158.354900566219,158.556363069985,"sigma",9.09611935937655,9.17162871340909,0.138485928899002,TRUE,TRUE
"MIMIC-III",2775,1387001,1397000,"gamma",0.0590000000083819,0.00099999998928979,36295.5033031132,15055.74816971,59.0000006402843,"shape",300.665130569021,296.648916339909,"rate",1.89868233520071,1.87094784065322,2.02197436182997,TRUE,TRUE
"MIMIC-III",2776,1387501,1397500,"normal",0.00699999998323619,0.00100000001839362,36179.7168251307,14924.3284319451,6.99999985448085,"mu",158.100905458535,158.307302893104,"sigma",9.01629247202365,9.07097177824767,0.13053837039661,TRUE,TRUE
"MIMIC-III",2776,1387501,1397500,"gamma",0.0529999999853317,0.00200000000768341,36200.2334703365,14947.2290412233,26.4999998908606,"shape",305.490670472146,302.631382194676,"rate",1.9322544774442,1.91167904613933,1.43993185438783,TRUE,TRUE
"MIMIC-III",2777,1388001,1398000,"normal",0.00700000001234002,0.00099999998928979,35985.8985390207,14739.6516623677,7.00000008731149,"mu",157.727232967414,157.933002468751,"sigma",8.84321705582149,8.89234510311328,0.127448774314249,TRUE,TRUE
"MIMIC-III",2777,1388001,1398000,"gamma",0.0629999999946449,0.00200000000768341,36001.1807954216,14758.3158510736,31.4999998763087,"shape",316.382049017611,313.694628430422,"rate",2.00588101482335,1.98626200536653,1.35351979832329,TRUE,TRUE
"MIMIC-III",2778,1388501,1398500,"normal",0.00800000000162981,0,35831.792100591,14614.7873088739,NA,"mu",157.372118594233,157.601651143645,"sigma",8.70798219520863,8.77322077165834,0.147385562931181,TRUE,TRUE
"MIMIC-III",2778,1388501,1398500,"gamma",0.0599999999976717,0.00200000000768341,35840.8029825033,14629.070923073,29.9999998835847,"shape",325.238804959971,321.194826539335,"rate",2.06668589589114,2.03802906935273,2.03631762358703,TRUE,TRUE
"MIMIC-III",2779,1389001,1399000,"normal",0.00800000000162981,0.00100000001839362,35614.915577358,14411.7006330551,7.99999985448085,"mu",157.018800147103,157.265907482079,"sigma",8.52116372658468,8.58272744236654,0.154335525378641,TRUE,TRUE
"MIMIC-III",2779,1389001,1399000,"gamma",0.0660000000207219,0.00199999997857958,35617.7418017673,14422.3689674933,33.0000003637979,"shape",338.577029002984,334.42968433737,"rate",2.15628301933068,2.12653906318868,2.08854431087784,TRUE,TRUE
"MIMIC-III",2780,1389501,1399500,"normal",0.00699999998323619,0.00099999998928979,35525.983410357,14369.0834660062,7.00000005820766,"mu",156.735401216618,156.973304357935,"sigma",8.44572472828913,8.54322999920356,0.167704206116163,TRUE,TRUE
"MIMIC-III",2780,1389501,1399500,"gamma",0.0529999999853317,0.00200000000768341,35520.2997374063,14372.4475060082,26.4999998908606,"shape",344.039254381408,336.800782266516,"rate",2.19503386212575,2.14561378098215,3.64394609801796,TRUE,TRUE
"MIMIC-III",2781,1390001,1400000,"normal",0.00700000001234002,0,35499.6274946005,14336.615742867,NA,"mu",156.672099996003,156.900760235629,"sigma",8.42349004826268,8.51325469440792,0.159212442885612,TRUE,TRUE
"MIMIC-III",2781,1390001,1400000,"gamma",0.0590000000083819,0.00200000000768341,35493.2265977292,14338.9819373245,29.4999998908606,"shape",345.597134940496,338.879878359627,"rate",2.20586266303339,2.15985322862043,3.38163300764115,TRUE,TRUE
"MIMIC-III",2782,1390501,1400500,"normal",0.00700000001234002,0.00099999998928979,35521.6503881395,14355.815821709,7.00000008731149,"mu",156.498805104268,156.729715544937,"sigma",8.44206227262826,8.53097354673152,0.159910857386227,TRUE,TRUE
"MIMIC-III",2782,1390501,1400500,"gamma",0.0670000000100117,0.00200000000768341,35507.2898179292,14352.2872231299,33.4999998763087,"shape",343.87243864355,337.113248748156,"rate",2.19728382416979,2.15093706007086,3.40276832974649,TRUE,TRUE
"MIMIC-III",2783,1391001,1401000,"normal",0.00800000000162981,0,35545.35995,14375.7351569118,NA,"mu",156.507099996362,156.72097990111,"sigma",8.46210385948535,8.54933772833985,0.150556886801411,TRUE,TRUE
"MIMIC-III",2783,1391001,1401000,"gamma",0.0640000000130385,0.00199999997857958,35531.1919696428,14371.8503598716,32.000000349246,"shape",342.25397161918,335.630755382285,"rate",2.1868263711465,2.14159746235372,3.33422257284404,TRUE,TRUE
"MIMIC-III",2784,1391501,1401500,"normal",0.00800000000162981,0.00100000001839362,35250.0080554917,14160.2796097921,7.99999985448085,"mu",155.864697848821,156.089691458059,"sigma",8.21582694275951,8.3517693031058,0.180467984791988,TRUE,TRUE
"MIMIC-III",2784,1391501,1401500,"gamma",0.0689999999885913,0.00200000000768341,35231.6074760718,14151.3762389066,34.4999998617568,"shape",360.43871064105,349.231947183396,"rate",2.31250981591813,2.23739927778324,5.64093699789442,TRUE,TRUE
"MIMIC-III",2785,1392001,1402000,"normal",0.00699999998323619,0.00099999998928979,35174.9621726674,14094.2208423208,7.00000005820766,"mu",155.747300459718,155.984674995693,"sigma",8.15440133624343,8.29169113778689,0.187332168759273,TRUE,TRUE
"MIMIC-III",2785,1392001,1402000,"gamma",0.0699999999778811,0.00200000000768341,35155.8520551156,14085.9771186606,34.9999998544808,"shape",365.409900557837,353.806330172777,"rate",2.34617288581282,2.26823401309063,5.84075462889109,TRUE,TRUE
"MIMIC-III",2786,1392501,1402500,"normal",0.00800000000162981,0,34825.6676708154,13767.8427821868,NA,"mu",155.532100088821,155.754349573112,"sigma",7.87448908935685,8.00000407736298,0.173882236148785,TRUE,TRUE
"MIMIC-III",2786,1392501,1402500,"gamma",0.0659999999916181,0.00200000000768341,34823.0944993376,13772.4249570539,32.9999998690328,"shape",389.498697936123,378.059746853512,"rate",2.5042960485354,2.42730337116951,5.75797187998846,TRUE,TRUE
"MIMIC-III",2787,1393001,1403000,"normal",0.00800000000162981,0.00099999998928979,35162.0360036823,14087.4172883758,8.00000008731149,"mu",155.506200050347,155.74020182469,"sigma",8.1438638787108,8.2872290510599,0.188683473345694,TRUE,TRUE
"MIMIC-III",2787,1393001,1403000,"gamma",0.0679999999993015,0.00099999998928979,35150.1538551916,14083.9807412305,68.0000007275958,"shape",364.788408098266,352.886185694131,"rate",2.34581068276525,2.26588684508954,5.99107312090529,TRUE,TRUE
"MIMIC-III",2788,1393501,1403500,"normal",0.00800000000162981,0.00099999998928979,35904.6053403622,14730.9080002471,8.00000008731149,"mu",156.044821027691,156.278082875519,"sigma",8.77162530690921,8.88792208773994,0.174779314329198,TRUE,TRUE
"MIMIC-III",2788,1393501,1403500,"gamma",0.0609999999869615,0.00100000001839362,35855.1498956797,14700.5035256232,60.9999988649506,"shape",318.855152379968,310.34808900186,"rate",2.04335729601775,1.98589165414082,4.28226450999258,TRUE,TRUE
"MIMIC-III",2789,1394001,1404000,"normal",0.00900000002002344,0,36380.2877168569,15148.9955944538,NA,"mu",156.92020000857,157.16157232878,"sigma",9.19895967977362,9.29551832877832,0.168965484607188,TRUE,TRUE
"MIMIC-III",2789,1394001,1404000,"gamma",0.0689999999885913,0.00200000000768341,36324.4651447446,15116.9695448061,34.4999998617568,"shape",293.546882347509,287.004120259224,"rate",1.87067847763924,1.82619150387506,3.29362453102457,TRUE,TRUE
"MIMIC-III",2790,1394501,1404500,"normal",0.00800000000162981,0.00100000001839362,35961.9155977137,14747.9390181849,7.99999985448085,"mu",157.658197743865,157.917666908543,"sigma",8.82204000871221,8.90264485308671,0.170037004526105,TRUE,TRUE
"MIMIC-III",2790,1394501,1404500,"gamma",0.0599999999976717,0.00200000000768341,35889.5964834874,14707.5716971833,29.9999998835847,"shape",323.251789465109,316.374158781393,"rate",2.05033243438205,2.00342949778852,3.46226681015443,TRUE,TRUE
"MIMIC-III",2791,1395001,1405000,"normal",0.00800000000162981,0.00100000001839362,35815.5367783699,14570.5104128942,7.99999985448085,"mu",158.436100414839,158.720135900342,"sigma",8.69384523285326,8.73275505379517,0.161472653222374,TRUE,TRUE
"MIMIC-III",2791,1395001,1405000,"gamma",0.0589999999792781,0.00200000000768341,35730.7771029217,14520.7039920266,29.4999998763087,"shape",337.008611790521,332.710978251082,"rate",2.12709421368125,2.09622861638111,2.16424956836954,TRUE,TRUE
"MIMIC-III",2792,1395501,1405500,"normal",0.0089999999909196,0.00099999998928979,35893.4594804577,14646.6522930793,9.00000008731149,"mu",158.938100009797,159.218828423183,"sigma",8.76185592933267,8.80462171997665,0.16174710201491,TRUE,TRUE
"MIMIC-III",2792,1395501,1405500,"gamma",0.0540000000037253,0.00099999998928979,35808.9974936458,14596.19004542,54.0000005820766,"shape",333.969182735062,329.508237836299,"rate",2.10125520310132,2.06954944287397,2.24632532949548,TRUE,TRUE
"MIMIC-III",2793,1396001,1406000,"normal",0.00800000000162981,0.00099999998928979,35902.5817540057,14630.7364027171,8.00000008731149,"mu",159.15948117875,159.449849262078,"sigma",8.7698519085114,8.78918490755567,0.15485054118622,TRUE,TRUE
"MIMIC-III",2793,1396001,1406000,"gamma",0.25,0.00200000000768341,35819.948279589,14580.505491086,124.999999519787,"shape",334.155570594042,331.515259439066,"rate",2.09951041300649,2.07913111729244,1.33034522534484,TRUE,TRUE
"MIMIC-III",2794,1396501,1406500,"normal",0.0089999999909196,0.00100000001839362,35995.5648386177,14693.9361230603,8.99999982537702,"mu",159.888702087328,160.198709448136,"sigma",8.85177637906061,8.84879298144877,0.156495379209631,TRUE,TRUE
"MIMIC-III",2794,1396501,1406500,"gamma",0.0730000000039581,0.00199999997857958,35930.6453704086,14657.499691089,36.5000003929017,"shape",329.759742511489,329.254782320468,"rate",2.06243312074601,2.0553032024273,0.256045054670132,TRUE,TRUE
"MIMIC-III",2795,1397001,1407000,"normal",0.00800000000162981,0.00099999998928979,36093.8356765624,14779.3350844732,8.00000008731149,"mu",160.223093273293,160.512208714991,"sigma",8.93918975193708,8.93042140852379,0.148941892555309,TRUE,TRUE
"MIMIC-III",2795,1397001,1407000,"gamma",0.0570000000006985,0.00200000000768341,36041.0942141716,14750.5663210651,28.4999998908606,"shape",323.893138430604,324.119940067438,"rate",2.02151306918746,2.01930152025297,0.11450659288431,TRUE,TRUE
"MIMIC-III",2796,1397501,1407500,"normal",0.00699999998323619,0.00100000001839362,36068.3237908279,14762.7633864762,6.99999985448085,"mu",160.523699877618,160.809940048101,"sigma",8.9164173875713,8.91437620631144,0.144140675871154,TRUE,TRUE
"MIMIC-III",2796,1397501,1407500,"gamma",0.0599999999976717,0.00200000000768341,36027.3259291164,14743.9566672065,29.9999998835847,"shape",326.050771128629,325.885841004824,"rate",2.03116518791976,2.02653676438847,0.0847792736683417,TRUE,TRUE
"MIMIC-III",2797,1398001,1408000,"normal",0.00699999998323619,0.00100000001839362,36195.7957900187,14875.6669856922,6.99999985448085,"mu",160.988278617058,161.267927519402,"sigma",9.03080070443281,9.02327832460128,0.143585641087638,TRUE,TRUE
"MIMIC-III",2797,1398001,1408000,"gamma",0.0529999999853317,0.00200000000768341,36163.7270281056,14863.5046857313,26.4999998908606,"shape",319.065187103788,319.437150018897,"rate",1.98191435964262,1.98079565383504,0.186540810458467,TRUE,TRUE
"MIMIC-III",2798,1398501,1408500,"normal",0.00699999998323619,0.00100000001839362,36159.7637715743,14825.8413587297,6.99999985448085,"mu",161.224597500129,161.51358403055,"sigma",8.99831870256505,8.97511901979229,0.156093106596894,TRUE,TRUE
"MIMIC-III",2798,1398501,1408500,"gamma",0.0619999999762513,0.00100000001839362,36131.9753987141,14817.8987648014,61.9999988358468,"shape",322.071700964785,323.636946855342,"rate",1.99765502847692,2.00378358386243,0.785687222971332,TRUE,TRUE
"MIMIC-III",2799,1399001,1409000,"normal",0.00699999998323619,0.00100000001839362,36292.8801987396,14933.7441787875,6.99999985448085,"mu",161.69649801049,161.965407298771,"sigma",9.11890274575307,9.0798405000061,0.153985767014389,TRUE,TRUE
"MIMIC-III",2799,1399001,1409000,"gamma",0.0639999999839347,0.00200000000768341,36275.8244676871,14933.9114214619,31.9999998690328,"shape",314.735094510711,317.464673361941,"rate",1.94645568299912,1.96008657130212,1.37160486976635,TRUE,TRUE
"MIMIC-III",2800,1399501,1409500,"normal",0.00700000001234002,0.00099999998928979,36169.0252008786,14792.8932714939,7.00000008731149,"mu",162.244800269545,162.525993491599,"sigma",9.00665564103032,8.94304244342357,0.172403209830194,TRUE,TRUE
"MIMIC-III",2800,1399501,1409500,"gamma",0.0560000000114087,0.00199999997857958,36160.7057988064,14798.7392611313,28.0000003055902,"shape",324.267106323533,329.165479377053,"rate",1.99862822266824,2.02531986664286,2.46253234874737,TRUE,TRUE
"MIMIC-III",2801,1400001,1410000,"normal",0.0089999999909196,0.00100000001839362,36166.9963221201,14780.2142238524,8.99999982537702,"mu",162.717801194049,163.001363975184,"sigma",9.00483348108461,8.93090009866514,0.178748081777063,TRUE,TRUE
"MIMIC-III",2801,1400001,1410000,"gamma",0.0560000000114087,0.00200000000768341,36169.8615858087,14795.9023314234,27.9999998981366,"shape",325.566115967008,331.382667559906,"rate",2.00080156688193,2.0330161593604,2.92438309268813,TRUE,TRUE
"MIMIC-III",2802,1400501,1410500,"normal",0.00700000001234002,0.00099999998928979,35961.4017638791,14570.2006954449,7.00000008731149,"mu",163.034973916343,163.317819121111,"sigma",8.82158176352894,8.73118882434155,0.186619071977677,TRUE,TRUE
"MIMIC-III",2802,1400501,1410500,"gamma",0.0599999999976717,0.00200000000768341,35970.3218105171,14590.8037696076,29.9999998835847,"shape",340.168828016662,347.749380605696,"rate",2.08647660765739,2.12929360098598,3.81168479118125,TRUE,TRUE
"MIMIC-III",2803,1401001,1411000,"normal",0.00699999998323619,0.00100000001839362,35812.9453396343,14414.7019518179,6.99999985448085,"mu",163.452586102355,163.697900944617,"sigma",8.6915892231788,8.58596384375656,0.17547011084254,TRUE,TRUE
"MIMIC-III",2803,1401001,1411000,"gamma",0.0610000000160653,0.00200000000768341,35833.3962435248,14442.6343708069,30.4999998908606,"shape",351.424539908758,360.791343891959,"rate",2.15000824514182,2.20402294634595,4.7104093422026,TRUE,TRUE
"MIMIC-III",2804,1401501,1411500,"normal",0.00800000000162981,0.00099999998928979,35387.4056649333,13992.5121022999,8.00000008731149,"mu",164.026899507552,164.276734020834,"sigma",8.32948940390424,8.20052618156127,0.189398867812445,TRUE,TRUE
"MIMIC-III",2804,1401501,1411500,"gamma",0.0629999999946449,0.00200000000768341,35405.2227027925,14015.3189338067,31.4999998763087,"shape",385.591370583918,398.628071919139,"rate",2.35078076283483,2.42658610433232,6.55625333835927,TRUE,TRUE
"MIMIC-III",2805,1402001,1412000,"normal",0.00700000001234002,0.00099999998928979,35225.7619171792,13826.5235688591,7.00000008731149,"mu",164.266895002129,164.52440532518,"sigma",8.19593187722112,8.05371015173135,0.199866024270446,TRUE,TRUE
"MIMIC-III",2805,1402001,1412000,"gamma",0.0540000000037253,0.00200000000768341,35245.525353258,13850.0171022814,26.9999998981366,"shape",399.339108149033,414.439843428129,"rate",2.43103845969663,2.51904403436844,7.59437042688376,TRUE,TRUE
"MIMIC-III",2806,1402501,1412500,"normal",0.00699999998323619,0.00099999998928979,35233.0224326301,13819.6680776706,7.00000005820766,"mu",164.341498228788,164.567356011075,"sigma",8.20188376922772,8.04735154335848,0.190195004078088,TRUE,TRUE
"MIMIC-III",2806,1402501,1412500,"gamma",0.0739999999932479,0.00200000000768341,35252.1599034376,13842.0952520836,36.9999998544808,"shape",399.18788329356,415.401097282717,"rate",2.42902102371232,2.52422627321693,8.15420961933049,TRUE,TRUE
"MIMIC-III",2807,1403001,1413000,"normal",0.00800000000162981,0.00099999998928979,34774.4585343547,13383.4694252839,8.00000008731149,"mu",164.450399871824,164.688352409406,"sigma",7.83426702596175,7.66579718990148,0.203211186821205,TRUE,TRUE
"MIMIC-III",2807,1403001,1413000,"gamma",0.0610000000160653,0.00199999997857958,34762.5531333047,13380.932456574,30.5000003346941,"shape",440.817483358984,460.836404997892,"rate",2.68054915198858,2.79825276751677,10.068312627218,TRUE,TRUE
"MIMIC-III",2808,1403501,1413500,"normal",0.00800000000162981,0,34454.8431845244,13104.5733574356,NA,"mu",164.200300172314,164.438317028257,"sigma",7.58783095746365,7.43157129533516,0.197138259035727,TRUE,TRUE
"MIMIC-III",2808,1403501,1413500,"gamma",0.0560000000114087,0.00199999997857958,34446.0246486958,13102.4706079472,28.0000003055902,"shape",468.387394864419,488.954022161734,"rate",2.85253358169004,2.97349934340519,10.3437965295152,TRUE,TRUE
"MIMIC-III",2809,1404001,1414000,"normal",0.00800000000162981,0,34373.485573337,13072.3905837437,NA,"mu",163.796099042503,164.040913013363,"sigma",7.52634927655121,7.40678326827357,0.182189989568529,TRUE,TRUE
"MIMIC-III",2809,1404001,1414000,"gamma",0.0650000000023283,0.00200000000768341,34367.2160032551,13072.485467674,32.4999998763087,"shape",473.340364651282,489.477409138088,"rate",2.88981424460023,2.98390241358942,8.11556632789764,TRUE,TRUE
"MIMIC-III",2810,1404501,1414500,"normal",0.00800000000162981,0,34308.009951062,13005.0802773904,NA,"mu",164.168300471987,164.414846564437,"sigma",7.47723328824801,7.35219110569867,0.185794137499751,TRUE,TRUE
"MIMIC-III",2810,1404501,1414500,"gamma",0.0599999999976717,0.00200000000768341,34293.8447381963,12998.2947551771,29.9999998835847,"shape",482.539472520368,499.639381396964,"rate",2.93929702505415,3.03892493075673,8.59976839114908,TRUE,TRUE
"MIMIC-III",2811,1405001,1415000,"normal",0.00700000001234002,0.00099999998928979,34010.8397420766,12696.6051113512,7.00000008731149,"mu",164.32649987,164.572538206345,"sigma",7.25829967970068,7.10056951231458,0.201884251865749,TRUE,TRUE
"MIMIC-III",2811,1405001,1415000,"gamma",0.0609999999869615,0.021999999997206,33975.8099362073,12673.5921072444,2.77272727248675,"shape",515.479442692308,538.597613845666,"rate",3.13692219643731,3.27273898490376,11.6269939709126,TRUE,TRUE
